codigo_produto,descricaoproduto,codigo_familia,custo_produto_unitario
2862500,Eco-Friendly Books Lime #16,26,24.78
2865300,High-Quality Office Supplies Gold #988,DLN,33.9
2865303,Beautiful Office Supplies Magenta #101,DLN,39.38
2865400,High-Quality Office Supplies Red #883,DLN,35.93
2865402,Useful Office Supplies Green #853,DLN,35.93
2865403,Powerful Office Supplies Gray #810,DLN,35.93
2865501,High-Quality Tires and Wheels Maroon #809,MCAT,58.96
2865503,Powerful Tires and Wheels Maroon #651,MCAT,58.96
2865600,Beautiful Tires and Wheels Maroon #735,MCAT,85.36
2865601,Fun Tires and Wheels Magenta #292,MCAT,85.36
2867100,Fun Beauty Products Purple #657,35,101.93
2867701,Innovative Sports Equipment Green #672,MCT,111.9
2867801,Beautiful Sports Equipment Purple #133,MCT,125.7
2867900,Fun Electronics White #173,27,157.13
2868300,Long-Lasting Hand Tools Blue #96,CAMF,40.43
2868304,Powerful Hand Tools Cyan #806,CAMF,40.43
2868308,Beautiful Hand Tools Silver #434,CAMF,41.55
2868310,Powerful Hand Tools Gold #805,CAMF,41.51
2868311,Delicious Hand Tools Yellow #515,CAMF,41.55
2868313,Long-Lasting Hand Tools Magenta #587,CAMF,40.43
2868314,Comfortable Hand Tools Blue #513,CAMF,40.43
2868315,Practical Hand Tools Black #63,CAMF,40.43
2868316,Sophisticated Hand Tools Pink #528,CAMF,40.43
2868318,Useful Hand Tools Blue #256,CAMF,40.43
2868503,Durable Hand Tools Black #212,CAMF,36.72
2868504,Practical Hand Tools Blue #259,CAMF,36.72
2868507,Innovative Hand Tools White #53,CAMF,36.72
2868510,Long-Lasting Hand Tools Orange #628,CAMF,36.72
2868511,Comfortable Hand Tools Pink #910,CAMF,36.72
2868512,Modern Hand Tools Olive #645,CAMF,35.46
2868514,Modern Hand Tools Yellow #454,CAMF,34.04
2868515,High-Quality Hand Tools Red #511,CAMF,34.04
2868516,Versatile Hand Tools Silver #685,CAMF,34.04
2868517,High-Quality Hand Tools Purple #600,CAMF,34.04
2868518,Practical Hand Tools Navy #696,CAMF,34.04
2868519,Practical Hand Tools Olive #505,CAMF,37.51
2868520,Comfortable Hand Tools White #377,CAMF,36.72
2868521,Innovative Hand Tools Green #459,CAMF,36.72
2868525,Practical Hand Tools Green #190,CAMF,36.72
2868529,Comfortable Hand Tools Cyan #375,CAMF,36.72
2868534,Delicious Hand Tools Yellow #258,CAMF,36.72
2868601,Sustainable Hand Tools Orange #823,CAMF,48.42
2868603,Stylish Hand Tools White #283,CAMF,48.42
2868701,High-Quality Hand Tools Blue #556,CAMF,34.14
2868702,Modern Hand Tools Yellow #580,CAMF,34.14
2868703,Luxurious Hand Tools White #742,CAMF,34.14
2868704,Fun Hand Tools Orange #45,CAMF,34.14
2868705,Practical Hand Tools Olive #953,CAMF,34.14
2868707,Innovative Hand Tools Pink #948,CAMF,34.14
2868711,Beautiful Hand Tools Black #312,CAMF,34.14
2868716,Sophisticated Hand Tools Gray #530,CAMF,33.03
2868800,Long-Lasting Hand Tools Magenta #86,CAMF,39.82
2868801,Stylish Hand Tools Lime #48,CAMF,41.55
2868802,Comfortable Hand Tools Teal #893,CAMF,41.55
2868803,Versatile Hand Tools Gold #647,CAMF,41.55
2868902,Innovative Hand Tools Gray #689,CAMF,33.31
2868904,Beautiful Hand Tools Silver #574,CAMF,33.31
2868905,Elegant Hand Tools Olive #241,CAMF,33.31
2868906,Versatile Hand Tools Navy #915,CAMF,33.31
2868907,Modern Hand Tools Pink #134,CAMF,33.31
2868909,Comfortable Hand Tools Navy #453,CAMF,33.31
2868913,Durable Hand Tools Cyan #475,CAMF,33.31
2868915,Elegant Hand Tools Silver #327,CAMF,33.31
2868916,Durable Hand Tools Red #395,CAMF,33.31
2869000,Stylish Hand Tools Navy #318,CAMF,45.19
2869001,Beautiful Hand Tools Black #79,CAMF,45.18
2869002,Innovative Hand Tools Green #471,CAMF,45.18
2869003,Sustainable Hand Tools Teal #714,CAMF,45.18
2869004,Innovative Hand Tools White #40,CAMF,45.18
2869005,Durable Hand Tools Teal #817,CAMF,45.19
2869007,Powerful Hand Tools Orange #784,CAMF,45.18
2869008,Elegant Hand Tools Purple #688,CAMF,45.18
2869011,Useful Hand Tools White #621,CAMF,45.19
2869012,Powerful Hand Tools Cyan #55,CAMF,45.19
2869015,Long-Lasting Hand Tools Navy #548,CAMF,45.18
2869017,Modern Hand Tools Olive #470,CAMF,45.19
2869019,Durable Hand Tools White #126,CAMF,45.19
2869020,Modern Hand Tools Maroon #559,CAMF,45.19
2869400,High-Quality Movies Cyan #554,DMA,8.72
2869401,Eco-Friendly Movies Teal #915,DMA,8.69
2869500,Practical Jewelry White #395,CCOF,84.9
2869505,Versatile Jewelry Gold #187,CCOF,84.9
2869512,Durable Jewelry White #602,CCOF,84.9
2869514,Versatile Jewelry Black #819,CCOF,84.9
2869515,Useful Jewelry Olive #635,CCOF,84.9
2869521,Comfortable Jewelry Black #131,CCOF,84.9
2869522,Practical Jewelry White #348,CCOF,84.9
2869524,Versatile Jewelry Maroon #88,CCOF,84.9
2869525,Sophisticated Jewelry Gold #67,CCOF,84.9
2869531,Sustainable Jewelry Orange #230,CCOF,72.17
2869543,Stylish Jewelry Gold #79,CCOF,84.9
2870100,Stylish Home Decor Maroon #826,FR,146.43
2871000,Innovative Watches White #834,CSF,209.46
2871003,Beautiful Watches Cyan #927,CSF,209.45
2871004,Comfortable Watches White #436,CSF,115.2
2871006,Practical Watches Magenta #858,CSF,209.45
2871009,Useful Watches Brown #796,CSF,209.45
2871010,High-Quality Watches Maroon #323,CSF,163.2
2871011,Fun Watches Gold #789,CSF,163.2
2871101,Practical Watches Blue #934,CSF,231.28
2871102,Elegant Watches Green #614,CSF,218.19
2871103,Beautiful Watches White #282,CSF,218.19
2871106,Stylish Watches Navy #17,CSF,218.19
2871111,Sustainable Watches Yellow #482,CSF,218.19
2871114,Useful Watches Cyan #506,CSF,231.27
2871117,Delicious Watches Pink #72,CSF,253.09
2871118,Modern Watches Black #855,CSF,253.09
2871119,Elegant Watches Teal #153,CSF,253.09
2871201,Stylish Watches Yellow #311,CSF,231.28
2871202,Eco-Friendly Watches Orange #613,CSF,218.19
2871203,Sophisticated Watches Yellow #307,CSF,218.19
2871207,Eco-Friendly Watches Blue #2,CSF,209.45
2871217,Sophisticated Watches Green #189,CSF,231.27
2871219,Stylish Watches Maroon #828,CSF,231.27
2871222,Useful Watches Yellow #537,CSF,231.27
2871225,Durable Watches Maroon #792,CSF,231.27
2871226,Modern Watches White #288,CSF,231.27
2871301,Versatile Watches Green #676,CSF,196.37
2871302,Useful Watches Purple #903,CSF,196.37
2871304,Sophisticated Watches Magenta #286,CSF,163.2
2871307,Stylish Watches Brown #961,CSF,196.37
2871309,Eco-Friendly Watches Gray #496,CSF,196.37
2871310,Beautiful Watches Lime #679,CSF,196.37
2871312,Durable Watches Cyan #477,CSF,196.37
2871314,Innovative Watches Navy #180,CSF,196.37
2871405,Sophisticated Watches Teal #936,CSF,159.25
2871407,Beautiful Watches Blue #829,CSF,167.62
2871409,Stylish Watches Silver #400,CSF,167.62
2871410,Modern Watches Pink #871,CSF,167.62
2871415,Fun Watches Teal #254,CSF,159.24
2871416,Beautiful Watches White #299,CSF,159.25
2871417,Luxurious Watches White #21,CSF,159.25
2871418,High-Quality Watches Cyan #220,CSF,159.24
2871419,Eco-Friendly Watches Magenta #684,CSF,159.25
2871420,Durable Watches Olive #132,CSF,159.24
2871422,Comfortable Watches Red #104,CSF,159.25
2871424,Modern Watches Yellow #294,CSF,159.25
2871426,Luxurious Watches Yellow #594,CSF,159.25
2871427,Eco-Friendly Watches Red #791,CSF,159.25
2871430,Practical Watches Yellow #617,CSF,159.25
2871431,Fun Watches Cyan #757,CSF,159.25
2871433,Stylish Watches Teal #536,CSF,159.25
2871435,Sustainable Watches Gray #739,CSF,159.25
2871436,Elegant Watches White #620,CSF,159.25
2871437,Elegant Watches Yellow #876,CSF,159.25
2871441,Fun Watches Yellow #628,CSF,159.25
2871443,Sustainable Watches Maroon #450,CSF,159.25
2871444,Fun Watches Gold #809,CSF,159.24
2871445,Durable Watches Gray #324,CSF,159.25
2871446,Durable Watches Pink #954,CSF,159.25
2871447,Delicious Watches Brown #20,CSF,159.25
2871500,Practical Bathroom Fixtures Olive #163,CS,218.19
2871506,Powerful Bathroom Fixtures White #245,CS,218.19
2871507,Sustainable Bathroom Fixtures Purple #956,CS,231.27
2871509,Elegant Bathroom Fixtures Gold #618,CS,231.27
2871511,Eco-Friendly Bathroom Fixtures Maroon #864,CS,231.28
2871513,Elegant Bathroom Fixtures Yellow #262,CS,231.27
2871515,Stylish Bathroom Fixtures Navy #687,CS,253.09
2871517,High-Quality Bathroom Fixtures Pink #589,CS,253.09
2871518,Versatile Bathroom Fixtures Silver #488,CS,253.09
2871521,Versatile Bathroom Fixtures Purple #552,CS,231.27
2871605,Long-Lasting Bathroom Fixtures Red #623,CS,100.37
2871606,Elegant Bathroom Fixtures Silver #569,CS,100.36
2871607,Elegant Bathroom Fixtures Gold #449,CS,96.39
2871609,Fun Bathroom Fixtures Maroon #180,CS,117.34
2871610,Luxurious Bathroom Fixtures Blue #183,CS,117.34
2871611,Delicious Bathroom Fixtures Lime #755,CS,117.34
2871613,Powerful Bathroom Fixtures Red #175,CS,117.34
2871615,Long-Lasting Bathroom Fixtures Blue #849,CS,117.34
2871620,Eco-Friendly Bathroom Fixtures Magenta #800,CS,117.34
2871623,Comfortable Bathroom Fixtures Magenta #688,CS,125.72
2871624,Sustainable Bathroom Fixtures Olive #70,CS,125.72
2871625,High-Quality Bathroom Fixtures Pink #636,CS,125.72
2871626,Innovative Bathroom Fixtures Yellow #319,CS,125.72
2871701,Stylish Sound Equipment Blue #777,CSMC,274.92
2871702,Practical Sound Equipment Maroon #485,CSMC,274.92
2871703,Innovative Sound Equipment Pink #82,CSMC,274.92
2871704,Powerful Sound Equipment Gray #561,CSMC,274.92
2871705,Sophisticated Sound Equipment Olive #916,CSMC,274.92
2871708,Useful Sound Equipment White #881,CSMC,230.4
2871710,Durable Sound Equipment Gray #943,CSMC,230.4
2871712,Versatile Sound Equipment Maroon #784,CSMC,230.4
2871713,Long-Lasting Sound Equipment Gray #851,CSMC,296.73
2871717,Innovative Sound Equipment Pink #597,CSMC,296.73
2871721,Fun Sound Equipment White #640,CSMC,274.92
2871724,Elegant Sound Equipment Brown #884,CSMC,296.73
2871726,Sustainable Sound Equipment Teal #392,CSMC,296.73
2871800,Useful Bathroom Fixtures Green #310,CS,163.2
2871801,Beautiful Bathroom Fixtures Pink #58,CS,163.2
2871804,Sophisticated Bathroom Fixtures Blue #145,CS,196.37
2871807,Sophisticated Bathroom Fixtures Black #859,CS,196.37
2871808,Modern Bathroom Fixtures Pink #80,CS,196.37
2871809,Comfortable Bathroom Fixtures Purple #113,CS,196.37
2871812,Stylish Bathroom Fixtures Black #199,CS,196.37
2871815,Fun Bathroom Fixtures Yellow #651,CS,163.2
2871817,Versatile Bathroom Fixtures Yellow #287,CS,196.37
2871820,Innovative Bathroom Fixtures Green #75,CS,196.37
2872301,Delicious Musical Instruments Teal #670,CSFC,283.64
2872302,Stylish Musical Instruments Lime #390,CSFC,288.0
2872304,Practical Musical Instruments Lime #640,CSFC,288.0
2872305,Modern Musical Instruments Purple #737,CSFC,274.92
2872309,Sustainable Musical Instruments White #779,CSFC,283.64
2872310,Beautiful Musical Instruments Red #643,CSFC,283.64
2872312,Durable Musical Instruments Pink #635,CSFC,283.64
2872313,High-Quality Musical Instruments Green #269,CSFC,283.64
2872314,Sustainable Musical Instruments Brown #930,CSFC,305.46
2872315,Sustainable Musical Instruments Blue #768,CSFC,283.64
2872316,Delicious Musical Instruments Pink #326,CSFC,283.64
2872317,Sophisticated Musical Instruments Silver #895,CSFC,283.64
2872319,Comfortable Musical Instruments Magenta #129,CSFC,305.46
2872320,High-Quality Musical Instruments Blue #993,CSFC,283.64
2872322,Beautiful Musical Instruments Green #41,CSFC,305.46
2872323,Comfortable Musical Instruments Cyan #814,CSFC,283.64
2872324,Sustainable Musical Instruments Yellow #951,CSFC,305.46
2872326,Sophisticated Musical Instruments Silver #134,CSFC,264.0
2872328,High-Quality Musical Instruments Purple #267,CSFC,264.0
2872329,Eco-Friendly Musical Instruments Teal #68,CSFC,264.0
2872331,Eco-Friendly Musical Instruments Navy #198,CSFC,305.46
2872333,Elegant Musical Instruments Brown #69,CSFC,305.46
2872401,Fun Watches Gold #683,CSF,174.55
2872404,Powerful Watches Magenta #548,CSF,148.37
2872412,Delicious Watches Red #524,CSF,124.8
2872413,Innovative Watches Blue #903,CSF,124.8
2872414,Comfortable Watches Black #768,CSF,148.37
2872417,Eco-Friendly Watches Red #776,CSF,113.45
2872501,Durable Bathroom Fixtures Yellow #156,CS,261.82
2872502,Useful Bathroom Fixtures Red #222,CS,261.82
2872509,Eco-Friendly Bathroom Fixtures White #546,CS,261.82
2872510,Versatile Bathroom Fixtures Yellow #686,CS,261.82
2872511,Sophisticated Bathroom Fixtures Blue #103,CS,261.82
2872512,Sophisticated Bathroom Fixtures Gold #448,CS,261.82
2872514,Stylish Bathroom Fixtures Brown #363,CS,261.82
2872515,Comfortable Bathroom Fixtures Purple #925,CS,261.82
2872516,Durable Bathroom Fixtures Gray #234,CS,220.8
2872518,Durable Bathroom Fixtures Gray #326,CS,261.82
2872601,Delicious Bathroom Fixtures Blue #398,CS,196.37
2872602,Elegant Bathroom Fixtures Silver #913,CS,196.37
2872605,Practical Bathroom Fixtures Brown #692,CS,196.37
2872607,Fun Bathroom Fixtures Black #78,CS,196.37
2872608,Fun Bathroom Fixtures Magenta #917,CS,196.37
2872610,Useful Bathroom Fixtures Gray #376,CS,196.37
2872611,Modern Bathroom Fixtures Teal #285,CS,196.37
2872613,Modern Bathroom Fixtures Cyan #711,CS,196.37
2872901,Sophisticated Watches Pink #438,CSF,196.37
2872903,Long-Lasting Watches Lime #816,CSF,196.37
2872904,Durable Watches Magenta #505,CSF,196.37
2873010,Beautiful Watches White #236,CSF,218.19
2873011,Durable Watches Lime #491,CSF,218.19
2873015,Elegant Watches Green #121,CSF,240.0
2873016,Useful Watches Gray #810,CSF,218.19
2873017,Comfortable Watches White #250,CSF,218.19
2873018,Versatile Watches Gray #239,CSF,218.19
2873021,Long-Lasting Watches Silver #413,CSF,218.19
2873022,Eco-Friendly Watches Navy #251,CSF,218.19
2873023,Modern Watches Silver #259,CSF,218.19
2873024,Powerful Watches Cyan #721,CSF,218.19
2873025,Durable Watches Purple #244,CSF,218.19
2873026,High-Quality Watches Yellow #606,CSF,218.19
2873108,Modern Watches Pink #840,CSF,196.37
2873109,Sustainable Watches Orange #228,CSF,196.37
2873111,Elegant Watches Teal #391,CSF,196.37
2873117,Long-Lasting Watches Lime #989,CSF,196.37
2873200,Delicious Watches Olive #226,CSF,187.64
2873201,Long-Lasting Watches Orange #606,CSF,187.64
2873202,Beautiful Watches Red #626,CSF,187.64
2873203,Practical Watches Orange #683,CSF,187.64
2873205,Sophisticated Watches Purple #967,CSF,187.64
2873206,Sustainable Watches Silver #110,CSF,148.8
2873208,Long-Lasting Watches Black #524,CSF,174.55
2873218,Sustainable Watches Navy #640,CSF,180.2
2873223,Delicious Watches Gold #464,CSF,180.2
2873916,Modern Bathroom Fixtures Cyan #626,CS,170.18
2873917,Long-Lasting Bathroom Fixtures Magenta #661,CS,170.18
2873919,Eco-Friendly Bathroom Fixtures Olive #253,CS,170.18
2874200,Eco-Friendly Musical Instruments Maroon #606,CSFC,167.62
2874201,Practical Musical Instruments Red #417,CSFC,167.62
2874203,Eco-Friendly Musical Instruments White #253,CSFC,167.62
2874205,Durable Musical Instruments Black #791,CSFC,167.62
2874207,Practical Musical Instruments Orange #166,CSFC,167.62
2874210,Elegant Musical Instruments Purple #218,CSFC,159.25
2874211,Versatile Musical Instruments Maroon #251,CSFC,167.62
2874215,Durable Musical Instruments Teal #642,CSFC,159.25
2874217,Modern Musical Instruments Silver #971,CSFC,159.25
2874222,Durable Musical Instruments Purple #307,CSFC,167.62
2874224,Durable Musical Instruments Lime #836,CSFC,167.62
2874300,Fun Watches Silver #90,CSF,125.72
2874303,Eco-Friendly Watches Silver #679,CSF,125.72
2874304,Durable Watches Maroon #650,CSF,125.72
2874306,Stylish Watches Green #985,CSF,125.72
2874307,Sophisticated Watches Lime #661,CSF,125.72
2874308,High-Quality Watches Silver #225,CSF,125.72
2874310,High-Quality Watches Black #941,CSF,104.76
2874313,Powerful Watches Green #216,CSF,125.72
2874317,Beautiful Watches Yellow #737,CSF,125.72
2874318,Eco-Friendly Watches Orange #839,CSF,125.72
2874323,Stylish Watches White #905,CSF,125.72
2874504,Fun Bathroom Fixtures Gray #490,CS,138.29
2874505,Durable Bathroom Fixtures Magenta #177,CS,138.29
2874506,High-Quality Bathroom Fixtures Yellow #125,CS,112.0
2874507,Sustainable Bathroom Fixtures Brown #487,CS,138.29
2874510,Versatile Bathroom Fixtures Blue #769,CS,138.29
2874511,Comfortable Bathroom Fixtures Gray #746,CS,138.29
2874512,Modern Bathroom Fixtures Lime #764,CS,125.72
2874513,Innovative Bathroom Fixtures Blue #505,CS,104.76
2874601,High-Quality Sound Equipment Red #591,CSMC,146.67
2874602,Fun Sound Equipment Brown #767,CSMC,146.67
2874606,Delicious Sound Equipment White #530,CSMC,146.67
2874607,Long-Lasting Sound Equipment Red #721,CSMC,167.62
2874608,Durable Sound Equipment Black #910,CSMC,167.62
2874609,Fun Sound Equipment Pink #795,CSMC,167.62
2874612,Sophisticated Sound Equipment Maroon #67,CSMC,167.62
2874613,Durable Sound Equipment Yellow #804,CSMC,146.67
2874620,Delicious Sound Equipment Olive #982,CSMC,159.25
2874702,Modern Sound Equipment Gray #359,CSMC,218.19
2874704,Delicious Sound Equipment Red #563,CSMC,218.19
2874708,Powerful Sound Equipment Orange #309,CSMC,218.19
2874709,Durable Sound Equipment White #255,CSMC,218.19
2874711,Elegant Sound Equipment Magenta #446,CSMC,218.19
2874712,Powerful Sound Equipment Green #485,CSMC,218.19
2874715,Powerful Sound Equipment Gray #532,CSMC,218.19
2874801,Delicious Bathroom Fixtures Orange #123,CS,125.72
2874803,Stylish Bathroom Fixtures Green #5,CS,125.72
2874804,Useful Bathroom Fixtures Navy #897,CS,125.72
2874806,Sustainable Bathroom Fixtures Gold #837,CS,125.72
2874808,Durable Bathroom Fixtures Purple #865,CS,125.72
2874809,Eco-Friendly Bathroom Fixtures Silver #976,CS,125.72
2874810,Eco-Friendly Bathroom Fixtures Black #514,CS,125.72
2874811,Fun Bathroom Fixtures Blue #678,CS,125.72
2874812,Comfortable Bathroom Fixtures Gray #828,CS,125.72
2874815,Innovative Bathroom Fixtures Orange #673,CS,88.0
2874820,Long-Lasting Bathroom Fixtures Gold #903,CS,88.0
2874823,Useful Bathroom Fixtures Maroon #102,CS,125.72
2874827,Sustainable Bathroom Fixtures White #402,CS,125.72
2875202,Durable Watches Gray #482,CSF,158.4
2875203,Elegant Watches Olive #929,CSF,158.4
2875803,Stylish Watches Teal #524,CSF,209.45
2875804,Useful Watches Blue #281,CSF,209.46
2875805,Powerful Watches Black #145,CSF,209.45
2875808,Comfortable Watches Orange #179,CSF,177.34
2875811,Useful Watches Lime #539,CSF,177.34
2875812,Sophisticated Watches Black #128,CSF,177.34
2875900,Innovative Watches Green #514,CSF,187.64
2875901,Useful Watches Cyan #170,CSF,187.64
2875903,Useful Watches Cyan #908,CSF,187.64
2875904,Fun Watches Blue #209,CSF,187.64
2876000,Innovative Watches Gray #651,CSF,117.34
2876002,Innovative Watches Gray #340,CSF,117.34
2876004,Delicious Watches Pink #331,CSF,117.34
2876005,Useful Watches Blue #518,CSF,117.34
2876100,Innovative Bathroom Fixtures Cyan #545,CS,231.27
2876101,Delicious Bathroom Fixtures Teal #703,CS,231.27
2876102,Stylish Bathroom Fixtures Orange #538,CS,231.27
2876103,Practical Bathroom Fixtures White #186,CS,231.27
2876107,Fun Bathroom Fixtures Lime #316,CS,231.27
2876112,Long-Lasting Bathroom Fixtures Lime #785,CS,242.29
2876907,Eco-Friendly Watches Teal #966,CSF,117.34
2876911,Versatile Watches Orange #83,CSF,117.34
2876912,High-Quality Watches Purple #351,CSF,117.34
2876915,Practical Watches Lime #700,CSF,117.34
2876916,High-Quality Watches Orange #18,CSF,117.34
2876918,Beautiful Watches Blue #908,CSF,117.34
2876919,Durable Watches Green #112,CSF,102.66
2876920,Useful Watches Magenta #917,CSF,102.66
