codigo_produto,valor_monetario_total,quantidade,codigo_familia,custo_produto_unitario,descricaoproduto,descricaofamilia,lucro_produto
2907008,2672.8,31,CAMF,33.71,Innovative Hand Tools Red #682,Hand Tools,1627.7900000000002
2907009,3016.82,35,CAMF,33.71,Versatile Hand Tools Gray #499,Hand Tools,1836.97
2907010,1914.49,22,CAMF,33.71,Luxurious Hand Tools Gray #77,Hand Tools,1172.87
2907011,1377.23,16,CAMF,33.71,Innovative Hand Tools Brown #488,Hand Tools,837.87
2907012,588.91,7,CAMF,33.71,Luxurious Hand Tools Maroon #163,Hand Tools,352.93999999999994
2907013,1205.3,14,CAMF,33.71,Luxurious Hand Tools Black #580,Hand Tools,733.3599999999999
2907014,1586.1299999999999,19,CAMF,33.71,Durable Hand Tools Cyan #245,Hand Tools,945.6399999999999
2907015,2985.02,35,CAMF,33.71,Durable Hand Tools Silver #310,Hand Tools,1805.1699999999998
2907016,2447.9900000000002,29,CAMF,33.71,Sophisticated Hand Tools Blue #582,Hand Tools,1470.4
2907017,687.54,8,CAMF,33.71,Long-Lasting Hand Tools Gold #311,Hand Tools,417.85999999999996
2907018,1120.17,13,CAMF,33.71,Long-Lasting Hand Tools Gray #74,Hand Tools,681.94
2907019,2496.2,29,CAMF,33.71,Stylish Hand Tools Brown #863,Hand Tools,1518.6099999999997
2907020,3631.59,42,CAMF,33.71,Long-Lasting Hand Tools Silver #277,Hand Tools,2215.7700000000004
2907021,4800.53,56,CAMF,33.71,Comfortable Hand Tools Teal #464,Hand Tools,2912.7699999999995
2907022,2839.91,33,CAMF,33.71,Powerful Hand Tools Brown #454,Hand Tools,1727.4799999999998
2907023,1741.68,20,CAMF,33.71,Fun Hand Tools Olive #93,Hand Tools,1067.48
2907100,342.18,4,CAMF,37.52,Luxurious Hand Tools Magenta #209,Hand Tools,192.1
2907101,956.0500000000001,11,CAMF,37.52,Durable Hand Tools Cyan #699,Hand Tools,543.33
2907102,1393.73,16,CAMF,37.52,Practical Hand Tools Orange #416,Hand Tools,793.41
2907103,1319.82,15,CAMF,37.52,Elegant Hand Tools Pink #700,Hand Tools,757.0199999999999
2907104,613.11,7,CAMF,37.52,Durable Hand Tools Gray #802,Hand Tools,350.46999999999997
2907105,441.0,5,CAMF,37.52,Sophisticated Hand Tools Cyan #352,Hand Tools,253.39999999999998
2907106,604.09,7,CAMF,37.52,Beautiful Hand Tools Blue #994,Hand Tools,341.45
2907107,436.0,5,CAMF,37.55,Stylish Hand Tools Black #67,Hand Tools,248.25
2907108,1397.34,16,CAMF,37.52,Eco-Friendly Hand Tools Magenta #660,Hand Tools,797.0199999999999
2907109,2491.8,29,CAMF,37.55,Sophisticated Hand Tools Navy #53,Hand Tools,1402.8500000000004
2907110,862.8,10,CAMF,37.52,Useful Hand Tools Gray #524,Hand Tools,487.5999999999999
2907111,786.6,9,CAMF,37.55,Innovative Hand Tools Navy #109,Hand Tools,448.65000000000003
2907112,400.94,5,CAMF,37.52,Useful Hand Tools Pink #741,Hand Tools,213.33999999999997
2907113,617.45,7,CAMF,37.52,Long-Lasting Hand Tools Orange #817,Hand Tools,354.81
2907114,1032.1399999999999,12,CAMF,37.52,Luxurious Hand Tools Red #564,Hand Tools,581.8999999999999
2907115,2060.88,24,CAMF,37.55,Versatile Hand Tools Pink #21,Hand Tools,1159.6800000000003
2907116,695.09,8,CAMF,37.52,Comfortable Hand Tools White #635,Hand Tools,394.93
2907117,173.3,2,CAMF,37.52,Practical Hand Tools Green #443,Hand Tools,98.26
2916900,212.0,2,CAMF,44.08,Comfortable Hand Tools Blue #943,Hand Tools,123.84
2916901,206.0,2,CAMF,44.09,Powerful Hand Tools Black #11,Hand Tools,117.82
2916902,518.7,5,CAMF,44.08,Fun Hand Tools Gray #627,Hand Tools,298.30000000000007
2916903,625.03,6,CAMF,44.08,Innovative Hand Tools Purple #552,Hand Tools,360.54999999999995
2916904,416.8,4,CAMF,44.09,Eco-Friendly Hand Tools Maroon #324,Hand Tools,240.44
2916905,206.7,2,CAMF,44.08,Durable Hand Tools Pink #275,Hand Tools,118.53999999999999
2916906,2525.5,23,CAMF,50.96,Innovative Hand Tools Purple #62,Hand Tools,1353.42
2916907,4530.33,41,CAMF,52.37,Powerful Hand Tools White #330,Hand Tools,2383.16
2916908,6659.53,61,CAMF,52.37,Versatile Hand Tools Gray #742,Hand Tools,3464.96
2916909,9524.27,86,CAMF,52.37,Elegant Hand Tools Blue #847,Hand Tools,5020.450000000001
2916910,6208.83,56,CAMF,52.37,Delicious Hand Tools Brown #211,Hand Tools,3276.11
2916911,3765.15,34,CAMF,52.37,Modern Hand Tools Yellow #940,Hand Tools,1984.5700000000002
2916912,2576.55,23,CAMF,52.37,Luxurious Hand Tools Pink #177,Hand Tools,1372.0400000000002
2916913,4837.96,42,CAMF,52.37,Durable Hand Tools Lime #493,Hand Tools,2638.42
2916914,9596.12,85,CAMF,52.37,Sophisticated Hand Tools Purple #753,Hand Tools,5144.670000000001
2916915,11363.34,99,CAMF,52.37,Comfortable Hand Tools Teal #918,Hand Tools,6178.71
2916916,5890.01,51,CAMF,52.37,Innovative Hand Tools Lime #515,Hand Tools,3219.1400000000003
2916917,2914.13,25,CAMF,52.37,Comfortable Hand Tools Magenta #374,Hand Tools,1604.88
2916919,214.6,2,CAMF,47.05,Long-Lasting Hand Tools Teal #357,Hand Tools,120.5
2916920,649.01,6,CAMF,47.06,Beautiful Hand Tools Maroon #272,Hand Tools,366.65
2916921,526.8,5,CAMF,47.06,Modern Hand Tools Purple #878,Hand Tools,291.49999999999994
2916922,331.79999999999995,3,CAMF,47.06,Delicious Hand Tools Magenta #170,Hand Tools,190.61999999999995
2916923,110.6,1,CAMF,47.05,Fun Hand Tools Gold #42,Hand Tools,63.55
2916924,237.1,2,CAMF,52.37,Eco-Friendly Hand Tools Gold #433,Hand Tools,132.36
2916925,359.85,3,CAMF,52.38,High-Quality Hand Tools Magenta #807,Hand Tools,202.71
2917000,383.96000000000004,4,CAMF,41.55,Powerful Hand Tools Pink #117,Hand Tools,217.76000000000005
2917001,1244.68,13,CAMF,41.44,Comfortable Hand Tools Orange #642,Hand Tools,705.96
2917002,1340.54,14,CAMF,41.55,Beautiful Hand Tools Teal #771,Hand Tools,758.84
2917003,1646.69,17,CAMF,41.55,High-Quality Hand Tools Lime #763,Hand Tools,940.3400000000001
2917004,1452.99,15,CAMF,41.55,Comfortable Hand Tools White #210,Hand Tools,829.74
2917005,1440.33,15,CAMF,41.55,Durable Hand Tools Brown #345,Hand Tools,817.0799999999999
2953800,763.56,8,CAMF,42.86,Sustainable Hand Tools Maroon #748,Hand Tools,420.67999999999995
2953801,966.27,10,CAMF,42.86,Stylish Hand Tools Silver #275,Hand Tools,537.67
2953802,1809.98,19,CAMF,42.86,Versatile Hand Tools Maroon #66,Hand Tools,995.64
2953803,1250.34,13,CAMF,42.86,Innovative Hand Tools White #338,Hand Tools,693.16
2953804,1152.02,12,CAMF,42.86,Eco-Friendly Hand Tools Orange #152,Hand Tools,637.7
2953805,576.22,6,CAMF,42.86,Useful Hand Tools Blue #467,Hand Tools,319.06000000000006
2995500,560.0,5,CAMF,47.62,Practical Hand Tools Olive #801,Hand Tools,321.9
2995501,2601.65,24,CAMF,47.62,Comfortable Hand Tools Lime #976,Hand Tools,1458.7700000000002
2995502,3909.68,36,CAMF,47.58,Versatile Hand Tools Purple #670,Hand Tools,2196.8
2995503,4150.07,38,CAMF,47.62,Beautiful Hand Tools Lime #319,Hand Tools,2340.5099999999998
2995504,3055.92,28,CAMF,47.62,Stylish Hand Tools Lime #248,Hand Tools,1722.5600000000002
2995505,778.2,7,CAMF,47.58,Stylish Hand Tools Green #601,Hand Tools,445.14000000000004
2995506,112.0,1,CAMF,47.63,High-Quality Hand Tools Yellow #582,Hand Tools,64.37
2995507,864.61,8,CAMF,47.58,Comfortable Hand Tools Maroon #889,Hand Tools,483.97
2995508,1494.03,14,CAMF,47.58,Long-Lasting Hand Tools Yellow #551,Hand Tools,827.91
2995509,2403.8,22,CAMF,47.58,Sophisticated Hand Tools Green #483,Hand Tools,1357.0400000000002
2995510,1951.5,18,CAMF,47.58,Versatile Hand Tools Brown #527,Hand Tools,1095.06
2995511,1659.61,16,CAMF,47.58,Useful Hand Tools Black #18,Hand Tools,898.3299999999999
2995512,1087.41,10,CAMF,47.58,High-Quality Hand Tools Yellow #442,Hand Tools,611.6100000000001
2997200,190.0,2,CAMF,40.43,Modern Hand Tools Cyan #587,Hand Tools,109.14
2997201,655.0,7,CAMF,40.43,Elegant Hand Tools Gray #852,Hand Tools,371.99
2997202,375.0,4,CAMF,40.43,Fun Hand Tools Gold #136,Hand Tools,213.28
2997203,1117.55,12,CAMF,40.43,Comfortable Hand Tools White #948,Hand Tools,632.39
2997204,470.0,5,CAMF,40.43,Useful Hand Tools Black #758,Hand Tools,267.85
2997205,185.0,2,CAMF,40.43,Practical Hand Tools Black #583,Hand Tools,104.14
2997206,95.0,1,CAMF,40.43,Innovative Hand Tools Blue #857,Hand Tools,54.57
2997207,190.0,2,CAMF,40.43,Beautiful Hand Tools Navy #201,Hand Tools,109.14
2997208,755.0,8,CAMF,40.43,Elegant Hand Tools Gray #275,Hand Tools,431.56
2997209,655.25,7,CAMF,40.43,Comfortable Hand Tools Lime #38,Hand Tools,372.24
2997210,1099.83,12,CAMF,40.43,Long-Lasting Hand Tools Magenta #33,Hand Tools,614.67
2997211,376.0,4,CAMF,40.43,Eco-Friendly Hand Tools Red #487,Hand Tools,214.28
2997212,451.87,5,CAMF,40.43,Sustainable Hand Tools Silver #348,Hand Tools,249.72
2997213,90.25,1,CAMF,40.43,Durable Hand Tools Magenta #787,Hand Tools,49.82
2997214,372.0,4,CAMF,40.43,Modern Hand Tools Olive #496,Hand Tools,210.28
2997215,469.0,5,CAMF,40.43,Durable Hand Tools Teal #128,Hand Tools,266.85
2997216,617.67,7,CAMF,40.43,Practical Hand Tools Lime #122,Hand Tools,334.65999999999997
2997217,981.17,11,CAMF,40.43,Sophisticated Hand Tools Teal #629,Hand Tools,536.4399999999999
2997218,548.0,6,CAMF,40.43,Useful Hand Tools Blue #600,Hand Tools,305.42
2997219,280.09000000000003,3,CAMF,40.43,Delicious Hand Tools Black #956,Hand Tools,158.80000000000004
2997220,90.0,1,CAMF,40.43,Stylish Hand Tools Maroon #39,Hand Tools,49.57
2997221,280.0,3,CAMF,40.43,Beautiful Hand Tools Red #939,Hand Tools,158.71
2997222,940.5,10,CAMF,40.43,Durable Hand Tools Purple #265,Hand Tools,536.2
2997223,910.14,10,CAMF,40.43,Versatile Hand Tools Blue #874,Hand Tools,505.84
2997224,1686.64,18,CAMF,40.43,Eco-Friendly Hand Tools Green #606,Hand Tools,958.9000000000001
2997225,1489.33,16,CAMF,40.43,Sustainable Hand Tools Blue #865,Hand Tools,842.4499999999999
2997226,460.5,5,CAMF,40.43,Practical Hand Tools Orange #229,Hand Tools,258.35
2997300,923.1,9,CAMF,43.91,Beautiful Hand Tools Gray #555,Hand Tools,527.9100000000001
2997301,1070.68,11,CAMF,43.95,Elegant Hand Tools Gray #445,Hand Tools,587.23
2997302,3195.93,32,CAMF,43.91,Sustainable Hand Tools Teal #142,Hand Tools,1790.81
2997303,4093.91,41,CAMF,43.91,Delicious Hand Tools Magenta #566,Hand Tools,2293.6
2997304,2209.88,22,CAMF,43.91,Useful Hand Tools Blue #556,Hand Tools,1243.8600000000001
2997305,820.8,8,CAMF,43.91,Delicious Hand Tools Silver #296,Hand Tools,469.52
2997306,98.0,1,CAMF,43.95,Luxurious Hand Tools Pink #852,Hand Tools,54.05
2997307,1021.04,10,CAMF,43.91,Practical Hand Tools Purple #583,Hand Tools,581.94
2997308,2233.9,22,CAMF,43.91,Powerful Hand Tools Navy #950,Hand Tools,1267.88
2997309,2617.7400000000002,26,CAMF,43.91,Practical Hand Tools Maroon #90,Hand Tools,1476.0800000000004
2997310,3241.8,32,CAMF,43.91,Stylish Hand Tools Purple #273,Hand Tools,1836.6800000000003
2997311,2742.8,27,CAMF,43.91,Eco-Friendly Hand Tools Orange #863,Hand Tools,1557.2300000000002
2997312,1815.14,18,CAMF,43.91,Durable Hand Tools Gold #295,Hand Tools,1024.7600000000002
2997313,103.2,1,CAMF,43.95,High-Quality Hand Tools Green #526,Hand Tools,59.25
2997314,199.05,2,CAMF,43.95,Fun Hand Tools Pink #637,Hand Tools,111.15
2997315,607.2,6,CAMF,43.95,Comfortable Hand Tools Gray #302,Hand Tools,343.5
2997316,401.74,4,CAMF,43.95,Long-Lasting Hand Tools Teal #467,Hand Tools,225.94
2997317,201.3,2,CAMF,43.95,Luxurious Hand Tools Purple #11,Hand Tools,113.4
2997318,408.03,4,CAMF,43.95,Stylish Hand Tools Olive #838,Hand Tools,232.22999999999996
2997319,206.6,2,CAMF,43.95,Eco-Friendly Hand Tools Gray #151,Hand Tools,118.69999999999999
2997320,103.3,1,CAMF,43.95,High-Quality Hand Tools Brown #757,Hand Tools,59.349999999999994
2997321,813.9,8,CAMF,43.91,Stylish Hand Tools Silver #58,Hand Tools,462.62
2997322,717.23,7,CAMF,43.91,Innovative Hand Tools Purple #283,Hand Tools,409.86
2997323,1328.29,13,CAMF,43.91,Modern Hand Tools Purple #60,Hand Tools,757.46
2997324,1534.14,17,CAMF,43.91,Sustainable Hand Tools Navy #873,Hand Tools,787.6700000000002
2997325,1093.8400000000001,11,CAMF,43.91,Durable Hand Tools Navy #599,Hand Tools,610.8300000000002
2997326,394.03000000000003,4,CAMF,43.91,Sustainable Hand Tools Green #568,Hand Tools,218.39000000000004
2997327,608.7,6,CAMF,43.91,Sustainable Hand Tools Pink #940,Hand Tools,345.24000000000007
2997328,1223.53,13,CAMF,43.91,Delicious Hand Tools Green #619,Hand Tools,652.7
2997329,2426.4,24,CAMF,43.91,Powerful Hand Tools Brown #160,Hand Tools,1372.5600000000002
2997330,2225.56,22,CAMF,43.91,Modern Hand Tools Pink #714,Hand Tools,1259.54
2997331,953.62,10,CAMF,43.91,Versatile Hand Tools Blue #423,Hand Tools,514.52
2997332,412.8,4,CAMF,43.91,Durable Hand Tools Pink #868,Hand Tools,237.16000000000003
2997400,1252.76,9,CAMF,59.88,Elegant Hand Tools Green #409,Hand Tools,713.8399999999999
2997401,2019.65,15,CAMF,59.88,Modern Hand Tools Cyan #409,Hand Tools,1121.45
2997402,4268.94,31,CAMF,59.88,Sophisticated Hand Tools White #423,Hand Tools,2412.66
2997403,4509.46,33,CAMF,59.88,Modern Hand Tools Cyan #138,Hand Tools,2533.42
2997404,2888.37,21,CAMF,59.88,Modern Hand Tools Yellow #785,Hand Tools,1630.8899999999999
2997405,1612.1,12,CAMF,59.88,Luxurious Hand Tools Green #153,Hand Tools,893.5399999999998
2997407,832.01,6,CAMF,59.88,Sophisticated Hand Tools Silver #37,Hand Tools,472.72999999999996
2997408,2038.6100000000001,15,CAMF,59.88,High-Quality Hand Tools White #457,Hand Tools,1140.41
2997409,3115.7,23,CAMF,59.88,Eco-Friendly Hand Tools Magenta #367,Hand Tools,1738.4599999999998
2997410,3032.37,22,CAMF,59.88,Modern Hand Tools Yellow #957,Hand Tools,1715.0099999999998
2997411,1522.69,11,CAMF,59.88,Sustainable Hand Tools Blue #78,Hand Tools,864.01
2997412,542.33,4,CAMF,59.88,Modern Hand Tools Red #696,Hand Tools,302.81000000000006
2997415,422.40000000000003,3,CAMF,59.93,Modern Hand Tools White #642,Hand Tools,242.61000000000004
2997416,549.36,4,CAMF,59.93,Comfortable Hand Tools Cyan #960,Hand Tools,309.64
2997417,696.7800000000001,5,CAMF,59.93,Fun Hand Tools Silver #105,Hand Tools,397.1300000000001
2997418,273.8,2,CAMF,59.93,Comfortable Hand Tools Lime #664,Hand Tools,153.94
2997419,407.56,3,CAMF,59.93,Innovative Hand Tools Lime #424,Hand Tools,227.77
2997500,100.0,1,CAMF,45.23,Fun Hand Tools Maroon #960,Hand Tools,54.77
2997501,312.6,3,CAMF,45.23,Practical Hand Tools Orange #647,Hand Tools,176.91000000000003
2997502,620.44,6,CAMF,45.22,Modern Hand Tools Gray #158,Hand Tools,349.12000000000006
2997503,417.6,4,CAMF,45.23,Powerful Hand Tools Brown #578,Hand Tools,236.68000000000004
2997504,626.2,6,CAMF,45.23,Delicious Hand Tools Yellow #271,Hand Tools,354.82000000000005
2997505,203.11,2,CAMF,45.23,High-Quality Hand Tools Green #884,Hand Tools,112.65000000000002
2997506,106.3,1,CAMF,45.22,Beautiful Hand Tools Cyan #951,Hand Tools,61.08
2997600,413.2,4,CAMF,43.95,Luxurious Hand Tools Brown #644,Hand Tools,237.39999999999998
2997601,488.44,5,CAMF,43.95,Fun Hand Tools Navy #276,Hand Tools,268.69
2997602,588.35,6,CAMF,43.95,Durable Hand Tools Orange #142,Hand Tools,324.65
2997603,1428.62,15,CAMF,43.95,Practical Hand Tools Olive #739,Hand Tools,769.3699999999999
2997604,896.92,9,CAMF,43.95,Delicious Hand Tools Lime #236,Hand Tools,501.36999999999995
2997605,183.0,2,CAMF,43.95,Versatile Hand Tools Black #400,Hand Tools,95.1
2997606,103.3,1,CAMF,43.95,Comfortable Hand Tools Gray #885,Hand Tools,59.349999999999994
2997607,811.56,8,CAMF,43.95,High-Quality Hand Tools Teal #226,Hand Tools,459.9599999999999
2997608,1022.53,10,CAMF,43.95,Modern Hand Tools Teal #63,Hand Tools,583.03
2997609,1428.43,14,CAMF,43.95,Versatile Hand Tools Yellow #176,Hand Tools,813.13
2997610,1190.47,12,CAMF,43.95,Long-Lasting Hand Tools White #492,Hand Tools,663.0699999999999
2997611,1314.33,13,CAMF,43.95,Sustainable Hand Tools Orange #40,Hand Tools,742.9799999999999
2997612,494.43,5,CAMF,43.95,Sophisticated Hand Tools Black #543,Hand Tools,274.68
2997700,451.32,5,CAMF,40.43,Powerful Hand Tools Cyan #58,Hand Tools,249.17
2997701,1413.16,15,CAMF,40.43,Eco-Friendly Hand Tools Purple #108,Hand Tools,806.71
2997702,1187.55,13,CAMF,40.43,Versatile Hand Tools Gold #42,Hand Tools,661.9599999999999
2997703,1405.77,15,CAMF,40.43,Fun Hand Tools Green #505,Hand Tools,799.3199999999999
2997704,1032.0,11,CAMF,40.43,Powerful Hand Tools Red #205,Hand Tools,587.27
2997705,750.0,8,CAMF,40.43,Delicious Hand Tools Brown #486,Hand Tools,426.56
2997707,550.4,6,CAMF,40.43,Elegant Hand Tools Black #144,Hand Tools,307.82
2997708,475.0,5,CAMF,40.43,Sustainable Hand Tools Pink #687,Hand Tools,272.85
2997709,990.61,11,CAMF,40.43,Useful Hand Tools Blue #760,Hand Tools,545.88
2997710,1751.55,19,CAMF,40.43,Innovative Hand Tools Lime #349,Hand Tools,983.38
2997711,1021.56,11,CAMF,40.43,Modern Hand Tools Purple #158,Hand Tools,576.8299999999999
2997712,190.0,2,CAMF,40.43,Elegant Hand Tools Brown #309,Hand Tools,109.14
2997713,95.0,1,CAMF,40.43,Luxurious Hand Tools Silver #961,Hand Tools,54.57
2997800,785.11,7,CAMF,48.42,High-Quality Hand Tools White #471,Hand Tools,446.17
2997801,883.27,8,CAMF,48.42,Practical Hand Tools Yellow #293,Hand Tools,495.90999999999997
2997802,1461.8,13,CAMF,48.42,Eco-Friendly Hand Tools Lime #252,Hand Tools,832.3399999999999
2997803,2071.6,19,CAMF,48.42,Sustainable Hand Tools Lime #676,Hand Tools,1151.62
2997804,1322.06,12,CAMF,48.42,Long-Lasting Hand Tools Gold #420,Hand Tools,741.02
2997805,227.6,2,CAMF,48.42,Fun Hand Tools Gray #244,Hand Tools,130.76
2997806,113.8,1,CAMF,48.42,Sustainable Hand Tools Silver #410,Hand Tools,65.38
2997807,221.8,2,CAMF,48.42,Versatile Hand Tools Black #650,Hand Tools,124.96000000000001
2997808,1344.82,12,CAMF,48.42,High-Quality Hand Tools Teal #560,Hand Tools,763.78
2997809,1753.09,16,CAMF,48.42,Fun Hand Tools Yellow #564,Hand Tools,978.3699999999999
2997810,1779.59,17,CAMF,48.42,Versatile Hand Tools Brown #134,Hand Tools,956.4499999999999
2997811,1220.66,11,CAMF,48.42,Sustainable Hand Tools Red #847,Hand Tools,688.0400000000001
2997812,227.6,2,CAMF,48.42,Fun Hand Tools Navy #408,Hand Tools,130.76
2997813,113.8,1,CAMF,48.42,Innovative Hand Tools Red #101,Hand Tools,65.38
3027600,523.97,7,CAMF,37.52,Eco-Friendly Hand Tools Navy #987,Hand Tools,261.33
3027601,1030.0,13,CAMF,37.52,Useful Hand Tools Gray #888,Hand Tools,542.24
3027602,1276.67,16,CAMF,37.52,Useful Hand Tools Purple #2,Hand Tools,676.35
3027603,1041.27,13,CAMF,37.52,Stylish Hand Tools Teal #101,Hand Tools,553.51
3027604,728.37,9,CAMF,37.52,Delicious Hand Tools Cyan #571,Hand Tools,390.69
3027605,159.5,2,CAMF,37.52,Luxurious Hand Tools Purple #528,Hand Tools,84.46
3027606,744.1800000000001,9,CAMF,36.72,Innovative Hand Tools Maroon #567,Hand Tools,413.70000000000005
3027607,1660.81,20,CAMF,36.72,Eco-Friendly Hand Tools Orange #134,Hand Tools,926.41
3027608,2796.41,34,CAMF,36.72,Stylish Hand Tools Gray #759,Hand Tools,1547.9299999999998
3027609,3705.76,45,CAMF,36.72,Luxurious Hand Tools White #857,Hand Tools,2053.3600000000006
3027610,1959.14,24,CAMF,36.72,Useful Hand Tools Brown #657,Hand Tools,1077.8600000000001
3027611,1303.44,16,CAMF,36.72,Luxurious Hand Tools Orange #402,Hand Tools,715.9200000000001
3027612,259.5,3,CAMF,36.72,Modern Hand Tools Orange #141,Hand Tools,149.34
3027613,847.5,10,CAMF,36.72,Useful Hand Tools Yellow #70,Hand Tools,480.3
3027614,1102.57,13,CAMF,36.72,Practical Hand Tools Black #158,Hand Tools,625.2099999999999
3027615,1871.68,22,CAMF,36.72,Useful Hand Tools Lime #338,Hand Tools,1063.8400000000001
3027616,1966.43,23,CAMF,36.72,Versatile Hand Tools Brown #785,Hand Tools,1121.8700000000001
3027617,850.85,10,CAMF,36.72,Sustainable Hand Tools Navy #51,Hand Tools,483.65000000000003
3027700,448.0,4,CAMF,51.57,Eco-Friendly Hand Tools Olive #91,Hand Tools,241.72
3027701,1081.77,10,CAMF,51.57,Versatile Hand Tools Silver #452,Hand Tools,566.0699999999999
3027702,1959.46,18,CAMF,51.57,Practical Hand Tools White #381,Hand Tools,1031.2
3027703,1729.76,16,CAMF,51.57,Beautiful Hand Tools Olive #562,Hand Tools,904.64
3027704,1522.83,14,CAMF,51.57,Luxurious Hand Tools Orange #918,Hand Tools,800.8499999999999
3027705,667.0,6,CAMF,51.57,Practical Hand Tools Magenta #330,Hand Tools,357.58
3027706,731.47,7,CAMF,51.57,Elegant Hand Tools Gray #503,Hand Tools,370.48
3027707,1319.05,12,CAMF,51.57,Fun Hand Tools Black #789,Hand Tools,700.2099999999999
3027708,1324.14,12,CAMF,51.57,Practical Hand Tools Gold #76,Hand Tools,705.3000000000001
3027709,1889.23,17,CAMF,51.57,Useful Hand Tools Yellow #824,Hand Tools,1012.54
3027710,1653.07,15,CAMF,51.57,Beautiful Hand Tools Red #221,Hand Tools,879.52
3027711,672.0,6,CAMF,51.57,Innovative Hand Tools Purple #528,Hand Tools,362.58
3027800,1506.4,16,CAMF,40.43,Delicious Hand Tools Black #82,Hand Tools,859.5200000000001
3027801,1869.97,20,CAMF,40.43,Delicious Hand Tools Brown #650,Hand Tools,1061.37
3027802,2961.56,32,CAMF,40.43,High-Quality Hand Tools Gray #106,Hand Tools,1667.8
3027803,2063.6,23,CAMF,40.43,Elegant Hand Tools Red #349,Hand Tools,1133.71
3027804,1113.7,12,CAMF,40.43,Durable Hand Tools Olive #11,Hand Tools,628.5400000000001
3027805,837.5,9,CAMF,40.43,Versatile Hand Tools Lime #201,Hand Tools,473.63
3027900,1028.09,10,CAMF,45.19,Stylish Hand Tools Blue #965,Hand Tools,576.1899999999999
3027901,2225.88,22,CAMF,45.18,Useful Hand Tools Orange #228,Hand Tools,1231.92
3027902,3303.38,32,CAMF,45.19,Fun Hand Tools Maroon #318,Hand Tools,1857.3000000000002
3027903,4849.41,47,CAMF,45.18,High-Quality Hand Tools Gray #285,Hand Tools,2725.95
3027904,2364.7200000000003,23,CAMF,45.18,Modern Hand Tools Black #849,Hand Tools,1325.5800000000002
3027905,2281.63,22,CAMF,45.18,Stylish Hand Tools Green #940,Hand Tools,1287.67
3027906,945.1800000000001,9,CAMF,45.18,Stylish Hand Tools Silver #415,Hand Tools,538.5600000000001
3027907,2161.06,21,CAMF,45.18,Sophisticated Hand Tools Pink #931,Hand Tools,1212.28
